Name,Profit,Buy Price,Sell Price,Demand,Supply,Margin,Level,Rarity,Item Type
Dire Ceremonial Rifle of Rage,7982.6,17427,29896,42,33,45.805933321857,80,5,18
Dire Ceremonial Scepter of Rage,9683.65,24390,40089,42,31,39.70336203362,80,5,18
Dire Ceremonial Bulwark of Rage,7249.2,19177,31092,37,31,37.80153308651,80,5,18
Dire Ceremonial Torch of Rage,7128.65,18003,29569,37,8,39.597011609176,80,5,18
Dire Ceremonial Trident of Rage,2134.3,17021,22538,39,11,12.539216262264,80,5,18
Dire Krytan Greatsword of Earth,573.75,270,995,659,60,212.5,80,3,18
Dire Aureate Highlander Greatsword of Air,2286,4852,8400,838,448,47.114591920857,80,4,18
Dire Aureate Warhammer of Air,666.25,3501,4905,738,191,19.030277063696,80,4,18
Dire Aureate Longbow of Air,1038,3040,4800,526,204,34.144736842105,80,4,18
Dire Aureate Mace of Air,933.15,2872,4479,115,48,32.491295264624,80,4,18
Dire Aureate Musket of Air,885.45,2884,4437,354,324,30.702149791956,80,4,18
Dire Aureate Targe of Air,652,3001,4300,202,180,21.726091302899,80,4,18
Mini Risen Hylek,2463.35,5262,9091,437,313,46.813949068795,0,5,11
Mini Tequatl the Sunless,15275.9,110602,148094,542,159,13.811594727039,0,5,11
Benthic Aquabreather of the Afflicted,15015.7,70001,100022,86,77,21.450693561521,80,4,0
Candy Corn Cob,11190.2,50001,71992,833,122,22.379952400952,0,5,16
Rabid Draconic Pauldrons,1499.95,7514,10607,115,27,19.962070801171,80,5,0
Settler's Draconic Legs,12301.65,6880,22569,58,26,178.80305232558,80,5,0
Shaman's Draconic Legs,1497,7052,10060,27,25,21.228020419739,80,5,0
Rabid Draconic Gauntlets,2305.85,6142,9941,73,56,37.542331488115,80,5,0
Cavalier's Draconic Gauntlets,7107.65,30451,44189,51,44,23.341269580638,80,5,0
Rabid Draconic Coat,4227.75,7513,13815,63,40,56.272461067483,80,5,0
Cavalier's Draconic Coat,12990.05,33752,54993,34,23,38.486756340365,80,5,0
Shaman's Draconic Coat,2700.95,6262,10547,93,49,43.132385819227,80,5,0
Shaman's Exalted Boots,1378.45,6641,9437,134,106,20.75666315314,80,5,0
Dire Exalted Coat,7061.65,45542,61889,52,45,15.505796846867,80,5,0
Dire Exalted Pants,6492.65,45142,60749,42,35,14.382725621373,80,5,0
Magi's Exalted Gloves,1406.75,6441,9235,57,53,21.840552709207,80,5,0
Cavalier's Emblazoned Pants,15655.3,20041,41998,54,23,78.116361459009,80,5,0
Cavalier's Emblazoned Gloves,5773.3,27628,39298,56,44,20.896554220356,80,5,0
Settler's Emblazoned Boots,1419.8,6541,9368,41,27,21.706161137441,80,5,0
Shaman's Emblazoned Boots,1307.65,6841,9589,66,46,19.114895483116,80,5,0
Rabid Emblazoned Shoulders,13587.15,10023,27779,51,44,135.55971266088,80,5,0
Shaman's Emblazoned Helm,1095.75,7041,9575,79,74,15.56242011078,80,5,0
Deathcamas of Dreams,415730,1620018,2395000,60,7,25.662060545006,80,5,18
Crying Thorn of Dreams,598971.15,2800465,3999339,380,11,21.388274804363,80,5,18
Graveyard Bloom of Dreams,359600.15,1170397,1799999,17,11,30.724630189585,80,5,18
Bloodroot of Dreams,283301,498697,920000,28,13,56.80824227938,80,5,18
Shadewort of Dreams,486437.15,500410,1160999,19,13,97.207719669871,80,5,18
Wolfsbane of Dreams,545497.15,500000,1229999,17,9,109.09943,80,5,18
Hemlock of Dreams,677271.95,867777,1817707,39,8,78.046773537441,80,5,18
Tyria's Best Nougat Center,37240.2,120001,184992,34,20,31.033241389655,0,4,5
Gibbering Skull,10422.8,23327,39708,580,173,44.6812706306,0,4,5
Toxic Spore Skin,20858.85,176000,231601,13607,114,11.851619318182,0,4,3
Recipe: Superior Rune of Antitoxin,9615.75,10098,23195,402,57,95.224301841949,0,5,3
Recipe: Superior Rune of Antitoxin,5337,11236,19500,320,58,47.49911000356,0,5,3
Recipe: Superior Sigil of Torment,52314.3,190102,285198,22,8,27.519068710482,0,5,3
Recipe: Superior Sigil of Torment,97641.15,200026,350199,27,10,48.81422915021,0,5,3
Cyanide Dye,60561,270002,388900,67,50,22.429833853083,0,4,3
Dreamthistle Greatsword Skin,672154.85,1500019,2555501,92,30,44.809755743094,0,4,3
Dreamthistle Hammer Skin,624997,1500001,2500000,35,10,41.666438889041,0,4,3
Dreamthistle Longbow Skin,446411.15,1500001,2289899,59,16,29.760723492851,0,4,3
Dreamthistle Rifle Skin,161498,850000,1190000,93,12,18.999764705882,0,4,3
Dreamthistle Shield Skin,388406,1320007,2009900,45,14,29.424540930465,0,4,3
Dreamthistle Staff Skin,381494.15,1650003,2389999,71,18,23.120815537911,0,4,3
Dreamthistle Sword Skin,282291.3,2100000,2802698,74,18,13.442442857143,0,4,3
Unopened Endless Mystery Tonic,87794.2,170002,303292,55,52,51.643039493653,0,5,4
Unopened Endless Mystery Tonic,76790.05,230001,360933,238,41,33.386833100726,0,5,4
Unopened Endless Mystery Tonic,89223.15,510007,704979,252,29,17.494495173596,0,5,4
Generous Wintersday Gift,80618.65,46105,149089,1110,30,174.85880056393,0,1,4
Tormented Axe Skin,179080.45,671000,1000097,92,41,26.688591654247,0,4,3
Tormented Dagger Skin,136595.15,752502,1045999,59,43,18.152131157126,0,4,3
Tormented Focus Skin,108966,630532,870000,60,36,17.281597127505,0,4,3
Tormented Hammer Skin,242780.1,521101,898686,78,24,46.589835751611,0,4,3
Tormented Pistol Skin,207912,710001,1079900,56,23,29.283339037551,0,4,3
Tormented Rifle Skin,107309.5,890002,1173310,72,21,12.057220096135,0,4,3
Tormented Scepter Skin,163997,890001,1240000,39,20,18.426608509429,0,4,3
Tormented Sword Skin,178896.15,501101,799999,84,65,35.700617240836,0,4,3
Tormented Torch Skin,426619.3,555603,1155558,78,19,76.784916568125,0,4,3
Tormented Warhorn Skin,86095.05,850002,1101293,35,32,10.128805579281,0,4,3
+11 Agony Infusion,159993.15,690004,999999,41,26,23.187278624472,80,6,17
+12 Agony Infusion,616918.15,1282829,2234999,41,13,48.090443075422,80,6,17
Recipe: Shadow of Grenth,12759.75,20401,39015,2757098,498,62.544728199598,0,6,3
Mini Ho-Ho-Tron,24048,201200,265000,311,83,11.952286282306,0,5,11
Recipe: Keeper's Harpoon Gun,16123.25,10008,30745,259,30,161.10361710631,0,6,3
Recipe: Keeper's Brazier,16497.1,20039,42986,288,45,82.324966315684,0,6,3
Recipe: Keeper's Wristguards,15480.25,80164,112525,258,23,19.310725512699,0,6,3
Recipe: Keeper's Tassets,113995.15,260002,439999,264,10,43.843951200375,0,6,3
Recipe: Keeper's Breeches,34195.15,67802,119999,256,21,50.433836759978,0,6,3
Recipe: Keeper's Masque,101272.15,51300,179499,267,22,197.41159844055,0,6,3
Recipe: Keeper's Guise,64146,20002,99000,267,18,320.69793020698,0,6,3
Recipe: Keeper's Visor,127763.05,155568,333333,264,21,82.126819140183,0,6,3
Recipe: Keeper's Blade,36406.15,40091,89999,289,15,90.808785014093,0,6,3
Recipe: Keeper's Warfists,41492.75,120001,189995,271,29,34.577003524971,0,6,3
Recipe: Keeper's Bastion,99812.45,40008,164497,266,11,249.48122875425,0,6,3
Recipe: Keeper's Breastplate,230989.3,160007,459998,267,15,144.36199666265,0,6,3
Recipe: Keeper's Epaulets,44992.15,40005,99999,270,19,112.46631671041,0,6,3
Recipe: Keeper's Pauldrons,114724.15,55103,199799,274,12,208.19946282417,0,6,3
Recipe: Keeper's Footwear,41835.95,24502,78047,259,24,170.74504122112,0,6,3
Recipe: Keeper's Flanged Mace,64985.95,20001,99987,270,35,324.91350432478,0,6,3
Recipe: Keeper's Impaler,17960,20203,44900,266,25,88.89768846211,0,6,3
Recipe: Keeper's Short Bow,27156.2,20061,55552,290,62,135.368127212,0,6,3
Recipe: Keeper's Claymore,58412,120001,209900,273,17,48.676261031158,0,6,3
Recipe: Keeper's Shoulderguard,42990.15,25007,79999,266,21,171.91246450994,0,6,3
Recipe: Keeper's Visage,48493.3,45003,109998,269,14,107.75570517521,0,6,3
Recipe: Keeper's Grips,67065.15,30002,114199,269,11,223.53559762682,0,6,3
Recipe: Keeper's Striders,12115.75,41003,62495,272,19,29.54844767456,0,6,3
Recipe: Keeper's Trident,13931.2,18003,37572,316,28,77.382658445815,0,6,3
Recipe: Keeper's Greatbow,19216.45,27104,54497,268,25,70.898944805195,0,6,3
Recipe: Keeper's Razor,27497,44581,84800,262,39,61.678742065005,0,6,3
Recipe: Keeper's Reaver,30908.15,20004,59899,262,30,154.50984803039,0,6,3
Recipe: Keeper's Doublet,92737.65,45002,162049,508,25,206.07450779965,0,6,3
Recipe: Keeper's Musket,25870.95,8116,39987,264,30,318.76478560867,0,6,3
Recipe: Keeper's Artifact,42991,25007,80000,290,24,171.9158635582,0,6,3
Recipe: Keeper's Wand,52892.45,32103,99997,290,27,164.75858953992,0,6,3
Recipe: Keeper's Spire,94995.3,330001,499998,269,11,28.786367314038,0,6,3
Mini Cobalt Great Jungle Wurm Head,75548.65,400100,559589,600,29,18.882441889528,0,5,11
Recipe: Zealot's Orichalcum Imbued Inscription,897.9,710,1894,535,524,126.46478873239,0,5,3
Recipe: Zealot's Intricate Gossamer Insignia,1748.45,2004,4417,747,242,87.248003992016,0,5,3
Recipe: Box of Zealot's Draconic Armor,9389.95,16607,30587,307,129,56.542120792437,0,5,3
Recipe: Satchel of Zealot's Emblazoned Armor,7941.5,7008,17590,253,72,113.32049086758,0,5,3
Recipe: Satchel of Zealot's Exalted Armor,6615.75,11466,21275,391,115,57.698848770277,0,5,3
Recipe: Zealot's Draconic Coat,15376,10122,30000,188,93,151.90673779885,0,5,3
Recipe: Zealot's Draconic Helm,4954.3,10002,17598,134,72,49.533093381324,0,5,3
Recipe: Zealot's Draconic Legs,23759.5,10060,39790,47,42,236.17793240557,0,5,3
Recipe: Zealot's Exalted Boots,7970.3,4011,14098,88,50,198.71104462727,0,5,3
Recipe: Zealot's Emblazoned Helm,2904,834,4400,797,101,348.20143884892,0,5,3
Recipe: Zealot's Pearl Rod,3556.9,3236,7994,165,121,109.91656365884,0,5,3
Recipe: Sprocket Orichalcum Amulet,1842.3,7504,10998,590,68,24.550906183369,0,5,3
Recipe: Sprocket Orichalcum Earring,8893.3,4788,16098,279,85,185.74143692565,0,5,3
Watchwork Mechanism,8406.5,48108,66490,405,318,17.474224661179,0,4,5
Mini Twisted Watchwork Moa,4239.85,28501,38521,11312,333,14.876144696677,0,5,11
Annelid Rifle Skin,82497.15,300000,449999,5262,28,27.49905,0,3,3
Maintenance Oil Station,74971.15,91201,195499,14,13,82.204306970318,80,3,3
Endless Blue Quaggan Tonic,531.9,3031,4194,1517,1247,17.548663807324,0,4,7
Endless Green Quaggan Tonic,622.9,2345,3494,1625,1145,26.56289978678,0,4,7
Tormented Harpoon Gun Skin,91262.3,610001,825018,38,7,14.961008260642,0,4,3
Tormented Trident Skin,249997,600001,1000000,37,7,41.666097223171,0,4,3
Enameled Reign Dye,153997,271001,500000,39,10,56.825251567337,0,4,3
Mini Iron Legion Soldier,12831.15,17001,35099,272,71,75.472913358038,0,3,11
Mini Aetherblade Elementalist,1663.55,11002,14903,346,38,15.120432648609,0,2,11
Mini Bandit Bomber,996,9202,12000,319,87,10.823733970876,0,2,11
Mini Consortium Pacifier,1197.75,6701,9295,560,101,17.874197880913,0,2,11
Mini Grawl Berserker,1473.6,11101,14796,285,76,13.274479776597,0,2,11
Mini Salamander Drake,1369.45,7806,10797,315,91,17.543556238791,0,2,11
Mini Ministry Guard,2005.4,6411,9904,279,57,31.280611449072,0,2,11
Mini Priory Historian,1559.45,6851,9897,626,105,22.762370456868,0,2,11
Mini Sylvan Pup,33730.15,27807,72399,301,37,121.30093142015,0,2,11
Mini Toxic Skale,1519.55,6862,9863,320,59,22.14441853687,0,2,11
Mini Vigil Marksman,1371.6,7038,9896,295,101,19.488491048593,0,2,11
Mini Whispers Creator,4269.6,12810,20096,324,65,33.330210772834,0,2,11
Mini Ogre,7862.15,10410,21499,314,43,75.52497598463,0,3,11
Mini Whispers Keeper,5997,11001,20000,267,65,54.513226070357,0,3,11
Mini Whispers Lightbringer,9129.85,44402,62981,292,91,20.561799018062,0,4,11
Mini Priory Explorer,6415.6,21204,32496,287,30,30.256555366912,0,3,11
Mini Cave Troll,7497.85,35001,50001,287,30,21.421816519528,0,3,11
Mini Hazmat Suit,4033,32005,42400,294,47,12.601156069364,0,3,11
Mini Vigil Warmaster,5895.15,45102,59999,282,70,13.070706398829,0,4,11
Mini Jotun,4426,22602,31800,289,66,19.582337846208,0,3,11
Mini Priory Researcher,3592.15,15020,21899,321,72,23.915778961385,0,3,11
Mini Risen Drake Broodmother,3697.2,17034,24392,298,87,21.704825642832,0,3,11
Mini Toxic Knight,1976,15022,20000,315,52,13.154040740248,0,3,11
Mini Vigil Tactician,2493.3,12803,17998,306,51,19.474341951105,0,3,11
Mini Lord Faren,5631.2,50001,65452,277,67,11.262174756505,0,4,11
Mini Flame Legion Effigy,117495.3,435001,649998,284,30,27.010351700341,0,5,11
Mini King Adelbern,167833.65,370001,632749,277,31,45.360323350477,0,5,11
Mini Mossheart,72218.75,400001,555555,275,17,18.054642363394,0,5,11
Mini Largos,119991.9,900001,1199994,287,20,13.332418519535,0,5,11
Mini Tsuru Whitewing,8702.15,67795,89999,288,71,12.835976104432,0,4,11
Mini Aetherblade Taskmaster,6920.65,50103,67089,286,55,13.812845538191,0,4,11
Mini Ember,14180.5,70809,99990,290,44,20.026409072293,0,4,11
Southsun Mask,64986,360012,500000,2764960,29,18.051064964501,0,4,3
