id,name,buy,sell,supply,demand
11926,"Cleric's Emblazoned Shoulders",28798,46965,51,103
11928,"Berserker's Emblazoned Shoulders",49979,61487,119,125
11929,"Rampager's Emblazoned Shoulders",7016,19999,86,105
11930,"Knight's Emblazoned Shoulders",32604,67996,35,62
11931,"Valkyrie Emblazoned Shoulders",20340,37548,67,67
11932,"Valkyrie Rascal Mask",753,1252,27,573
11933,"Carrion Rascal Mask",739,1117,36,783
11934,"Knight's Rascal Mask",739,1021,38,898
11935,"Rampager's Rascal Mask",333,795,114,1178
11936,"Berserker's Rascal Mask",396,800,198,1339
11937,"Cleric's Rascal Mask",293,975,50,781
11939,"Berserker's Rascal Mask",492,851,149,649
11940,"Cleric's Rascal Mask",327,780,100,643
11941,"Valkyrie Rascal Mask",315,850,50,887
11942,"Carrion Rascal Mask",356,785,87,936
11943,"Knight's Rascal Mask",319,837,24,959
11944,"Rampager's Rascal Mask",353,841,43,1229
11946,"Carrion Prowler Mask",96,295,261,238
11947,"Knight's Prowler Mask",123,207,172,312
11948,"Valkyrie Prowler Mask",136,394,783,662
11949,"Cleric's Prowler Mask",0,210,93,0
11951,"Berserker's Prowler Mask",0,180,270,0
11952,"Cleric's Prowler Mask",0,150,199,0
11953,"Valkyrie Prowler Mask",86,199,333,53
11954,"Carrion Prowler Mask",74,173,132,15
11955,"Knight's Prowler Mask",85,218,347,4
11956,"Berserker's Prowler Mask",477,2000,131,408
11957,"Rampager's Prowler Mask",105,170,255,279
11959,"Rampager's Prowler Mask",114,314,229,248
11960,"Carrion Noble Mask",2105,3599,190,38
11961,"Cleric's Noble Mask",2251,3804,132,126
11963,"Berserker's Noble Mask",2897,6744,117,86
11964,"Rampager's Noble Mask",2273,3985,162,33
11965,"Knight's Noble Mask",2005,3797,168,160
11966,"Valkyrie Noble Mask",2300,3798,126,67
11967,"Carrion Emblazoned Helm",5229,7799,195,183
11968,"Cleric's Emblazoned Helm",4713,7996,694,204
11970,"Berserker's Emblazoned Helm",42270,50064,194,311
11971,"Rampager's Emblazoned Helm",5334,8388,254,162
11972,"Knight's Emblazoned Helm",18010,20996,141,83
11973,"Valkyrie Emblazoned Helm",7448,13996,216,62
11974,"Mighty Seeker Pants",115,459,1739,1098
11975,"Mighty Seeker Coat",293,502,1064,1068
11976,"Mighty Seeker Gloves",77,175,393,1981
11977,"Mighty Seeker Boots",82,240,616,2409
11978,"Rejuvenating Outlaw Pants",505,2579,160,587
11979,"Rejuvenating Outlaw Pants",1163,3293,101,231
11980,"Rejuvenating Leather Pants",186,1488,56,265
11981,"Rejuvenating Leather Pants",264,2268,58,1136
11982,"Rejuvenating Outlaw Coat",302,1999,111,271
11983,"Rejuvenating Outlaw Coat",538,1985,81,421
11984,"Rejuvenating Leather Coat",424,1524,72,170
11985,"Rejuvenating Leather Coat",834,2028,58,158
11986,"Rejuvenating Outlaw Gloves",200,389,286,1684
11987,"Rejuvenating Outlaw Gloves",153,664,121,2570
11988,"Rejuvenating Leather Gloves",369,400,48,1192
11989,"Rejuvenating Leather Gloves",272,567,37,1792
11990,"Rejuvenating Outlaw Boots",203,440,166,1628
11991,"Rejuvenating Outlaw Boots",145,587,21,1097
11992,"Rejuvenating Leather Shoes",268,446,95,1319
11993,"Rejuvenating Leather Shoes",224,790,39,1085
11994,"Rejuvenating Outlaw Shoulders",272,499,266,899
11995,"Rejuvenating Outlaw Shoulders",130,523,149,684
11996,"Rejuvenating Leather Shoulders",290,465,52,1080
11997,"Rejuvenating Leather Shoulders",253,9649,16,1239
11998,"Rejuvenating Leather Mask",275,398,113,1574
11999,"Rejuvenating Leather Mask",218,1488,40,1022
12000,"Rejuvenating Outlaw Mask",125,668,208,1611
12001,"Rejuvenating Outlaw Mask",137,622,116,1221
12002,"Ravaging Noble Pants",3153,10026,62,66
12003,"Rejuvenating Noble Pants",3033,9797,43,73
12004,"Honed Noble Pants",4006,14784,2,82
12006,"Strong Noble Pants",4950,14999,17,85
12007,"Vigorous Noble Pants",3740,7999,99,64
12008,"Hearty Noble Pants",5222,13908,26,55
12009,"Ravaging Noble Pants",2205,9889,50,31
12010,"Rejuvenating Noble Pants",3661,8895,59,15
12011,"Honed Noble Pants",4535,10498,36,83
12013,"Strong Noble Pants",4890,19794,39,46
12014,"Vigorous Noble Pants",2970,7789,46,64
12015,"Hearty Noble Pants",2507,8500,31,31
12016,"Carrion Noble Pants",3375,9965,20,50
12017,"Cleric's Noble Pants",2342,9434,32,21
12019,"Valkyrie Noble Pants",2129,11409,32,30
12020,"Berserker's Noble Pants",7031,10416,245,74
12021,"Rampager's Noble Pants",3198,17889,17,63
12022,"Knight's Noble Pants",3504,11912,18,23
12023,"Ravaging Noble Coat",4035,10000,48,50
12024,"Rejuvenating Noble Coat",4064,8000,60,47
12025,"Honed Noble Coat",4111,35000,2,101
12027,"Strong Noble Coat",5225,12998,9,51
12028,"Vigorous Noble Coat",2706,10991,34,50
12029,"Hearty Noble Coat",6520,10500,70,78
12030,"Ravaging Noble Coat",3866,8066,37,45
12031,"Rejuvenating Noble Coat",3498,9523,50,105
12032,"Honed Noble Coat",4560,16864,39,97
12034,"Strong Noble Coat",5040,15040,38,60
12035,"Vigorous Noble Coat",3986,8986,75,43
12036,"Hearty Noble Coat",2342,9000,32,70
12037,"Carrion Noble Coat",2581,10145,23,63
12038,"Cleric's Noble Coat",3056,8146,28,50
12040,"Valkyrie Noble Coat",3508,16006,10,155
12041,"Berserker's Noble Coat",7410,11004,219,85
12042,"Rampager's Noble Coat",7000,14892,23,36
12043,"Knight's Noble Coat",3040,10642,23,60
12044,"Ravaging Noble Gloves",3505,6500,26,62
12045,"Rejuvenating Noble Gloves",865,7000,60,25
12046,"Honed Noble Gloves",3775,99999,1,56
12048,"Strong Noble Gloves",5525,19999,11,30
12049,"Vigorous Noble Gloves",2206,5997,84,50
12050,"Hearty Noble Gloves",2677,9997,45,111
12051,"Ravaging Noble Gloves",558,6983,43,290
12052,"Rejuvenating Noble Gloves",2620,5998,61,50
12053,"Honed Noble Gloves",3470,10228,84,18
12055,"Strong Noble Gloves",4405,10581,101,30
12056,"Vigorous Noble Gloves",629,7190,103,45
12057,"Hearty Noble Gloves",3374,6888,71,33
12058,"Carrion Noble Gloves",3105,6300,34,99
12059,"Cleric's Noble Gloves",2068,5836,55,43
12061,"Valkyrie Noble Gloves",2200,6099,95,13
12062,"Berserker's Noble Gloves",6869,10148,190,75
12063,"Rampager's Noble Gloves",3011,12793,17,63
12064,"Knight's Noble Gloves",1614,9074,45,61
12065,"Ravaging Noble Boots",2788,6499,54,84
12066,"Rejuvenating Noble Boots",1018,6024,63,68
12067,"Honed Noble Boots",3915,10489,13,92
12069,"Strong Noble Boots",4215,10322,36,85
12070,"Vigorous Noble Boots",2080,5999,141,40
12071,"Hearty Noble Boots",3678,10900,30,130
12072,"Ravaging Noble Boots",1550,7981,29,71
12073,"Rejuvenating Noble Boots",4204,5905,62,42
12074,"Honed Noble Boots",3433,9932,64,119
12076,"Strong Noble Boots",3860,9819,131,68
12077,"Vigorous Noble Boots",1834,5018,45,179
12078,"Hearty Noble Boots",2510,8488,58,34
12079,"Carrion Noble Boots",1392,10185,32,112
12080,"Cleric's Noble Boots",2190,10294,22,72
12082,"Valkyrie Noble Boots",2036,14128,34,70
12083,"Berserker's Noble Boots",6981,10293,217,110
12084,"Rampager's Noble Boots",4609,14892,37,125
12085,"Knight's Noble Boots",2072,11069,25,70
12086,"Ravaging Noble Shoulders",2927,14988,25,105
12087,"Rejuvenating Noble Shoulders",3619,7496,82,118
12088,"Honed Noble Shoulders",4509,18987,15,106
12090,"Strong Noble Shoulders",4205,16999,16,79
12091,"Vigorous Noble Shoulders",3087,9042,100,50
12092,"Hearty Noble Shoulders",3643,11412,12,404
12093,"Ravaging Noble Shoulders",2719,9299,24,31
12094,"Rejuvenating Noble Shoulders",1558,10400,10,25
12095,"Honed Noble Shoulders",3278,18317,38,104
12097,"Strong Noble Shoulders",5055,10480,75,35
12098,"Vigorous Noble Shoulders",1579,6546,16,37
12099,"Hearty Noble Shoulders",1863,7783,16,32
12100,"Carrion Noble Shoulders",1696,9237,43,89
12101,"Cleric's Noble Shoulders",844,6197,10,134
12103,"Valkyrie Noble Shoulders",3532,9994,71,81
12104,"Berserker's Noble Shoulders",7173,10398,334,108
12105,"Rampager's Noble Shoulders",3688,14896,43,68
12106,"Knight's Noble Shoulders",2508,14584,43,148
12107,"Ravaging Noble Mask",1488,8578,63,72
12108,"Rejuvenating Noble Mask",2512,7508,45,75
12109,"Honed Noble Mask",4202,11242,66,23
12111,"Strong Noble Mask",4846,12555,72,53
12112,"Vigorous Noble Mask",1039,6970,89,63
12113,"Hearty Noble Mask",2671,5994,108,93
12114,"Ravaging Noble Mask",1659,8618,52,80
12115,"Rejuvenating Noble Mask",3416,7247,105,121
12116,"Honed Noble Mask",4517,18075,56,56
12118,"Strong Noble Mask",5675,12998,23,115
12119,"Vigorous Noble Mask",2662,6493,55,39
12120,"Hearty Noble Mask",3588,9000,25,102
12121,"Carrion Noble Mask",709,7004,60,70
12122,"Cleric's Noble Mask",2552,5438,40,61
12124,"Valkyrie Noble Mask",3088,4588,47,119
12125,"Berserker's Noble Mask",5846,10397,182,93
12126,"Rampager's Noble Mask",3025,10095,39,22
12127,"Knight's Noble Mask",797,9494,43,218
12128,"Omnomberry",444,455,17832,32357
12129,"Spicy Meat Kabob",16,26,9952,2587
12130,"Roasted Rutabaga",2,5,17643,46832
12131,"Bowl of Watery Mushroom Soup",594,1149,633,1041
12133,"Warden Ration",160,339,1419,6730
12134,"Carrot",116,129,106088,157853
12135,"Potato",254,354,18436,42937
12136,"Bag of Flour",8,12,112893,330159
12138,"Stick of Butter",123,173,259938,424191
12139,"Bowl of Front Line Stew",317,871,574,3235
12140,"Bowl of Gelatinous Ooze Custard",328,602,2291,3385
12142,"Onion",84,110,99502,106468
12143,"Egg",117,149,41633,239912
12144,"Snow Truffle",649,684,8627,13837
12146,"Spinach Salad",2,7,24696,54614
12147,"Mushroom",43,59,25453,190145
12148,"Spicy Flank Steak",503,799,1062,5364
12149,"Bowl of Ettin Stew",50,99,2241,9244
12150,"Eda's Apple Pie",160,274,1889,2367
12151,"Packet of Baking Powder",4,8,84409,2158
12153,"Packet of Salt",8,9,72516,113307
12154,"Bowl of Outrider Stew",30,128,1180,9191
12155,"Bag of Sugar",8,10,75029,107108
12156,"Jug of Water",8,11,247689,37184
12157,"Jar of Vinegar",3,10,98844,65080
12158,"Jar of Vegetable Oil",8,10,82826,60523
12160,"Loaf of Walnut Sticky Bread",206,380,1624,2622
12161,"Beet",16,20,163919,68538
12162,"Turnip",7,8,44413,5012
12163,"Head of Garlic",148,174,41003,38204
12166,"Ball of Dough",150,192,15376,20064
12167,"Bowl of Staple Soup Vegetables",194,277,2358,7390
12168,"Bowl of White Frosting",133,286,11956,4360
12169,"Bowl of Baker's Dry Ingredients",2,5,428494,202741
12170,"Bowl of Baker's Wet Ingredients",342,599,1119,6495
12171,"Pasta Noodles",107,263,10390,8020
12172,"Jar of Tomato Sauce",169,300,3565,4861
12173,"Bowl of Sage Stuffing",27,54,10213,3178
12174,"Bowl of Tangy Sautee Mix",2,6,172020,16403
12175,"Bottle of Ascalonian Dressing",739,1738,1704,12712
12176,"Bottle of Simple Dressing",177,488,1766,17114
12177,"Pile of Cinnamon and Sugar",12,13,63459,115067
12178,"Pile of Salt and Pepper",351,483,7176,21384
12179,"Pile of Simple Stew Herbs",53,96,11278,17920
12180,"Pile of Ascalonian Herbs",603,924,222,5631
12181,"Pile of Tangy Seasoning",30,65,74107,40494
12182,"Buttermilk Biscuit",23,36,18774,7622
12184,"Cup of Potato Fries",7,8,247566,25084
12185,"Handful of Bjarni's Rabbit Food",84,181,8612,7078
12186,"Cheese Triangle",5,10,15745,30459
12187,"Slice of Buttered Toast",28,100,3469,4925
12188,"Bowl of Simple Salad",2,6,43416,84675
12190,"Marinated Mushroom",2,5,54384,46604
12191,"Mashed Potato",1,3,24375,71026
12192,"Beetletun Omelette",583,1015,1647,1696
12194,"Slice of Garlic Bread",115,168,35436,10434
12195,"Meatball",121,176,9413,11892
12196,"Bowl of Ascalonian Salad",1311,3224,1025,81706
12198,"Celebratory Steak",852,2792,872,3984
12199,"Bowl of Red Meat Stock",58,86,24083,7200
12200,"Bowl of Hearty Red Meat Stew",5,9,18909,50420
12201,"Bowl of Simple Meat Stew",3,9,23425,68751
12202,"Bowl of Poultry Stock",476,626,2722,5274
12203,"Bowl of Dolyak Stew",32,46,1321,6518
12204,"Bowl of Poultry Noodle Soup",3,6,20985,2679
12205,"Bowl of Simple Poultry Soup",17,84,12534,3360
12206,"Bowl of Vegetable Stock",623,956,1693,1921
12207,"Bowl of Simple Vegetable Soup",19,29,1864,9048
12208,"Deluxe Burger",2,22,42472,46509
12209,"Grilled Poultry",12,24,23156,23771
12210,"Hamburger",6,12,78067,22583
12211,"Bowl of Cold Wurm Stew",230,394,1485,4386
12212,"Roasted Meaty Sandwich",0,3,329919,0
12213,"Cheeseburger",2,7,50394,11984
12214,"Poultry Piccata",93,193,16426,39314
12215,"Stuffed Pepper",1,3,98178,39632
12216,"Turnip Casserole",2,3,123842,66328
12217,"Plate of Pasta with Tomato Sauce",58,89,12430,20504
12218,"Cheese Pizza",299,498,1914,9878
12221,"Meatball Dinner",3,9,89702,44160
12222,"Chocolate Cake",41,67,23786,20765
12223,"Apple Pie",158,599,906,14379
12224,"White Cake",9,13,34379,9560
12225,"Cinnamon Apple",30,71,42024,23217
12226,"Strawberries and Biscuits",10,44,4544,14212
12227,"Sugar Cookie",16,29,8972,28461
12228,"Cup of Banana Cream Pie Filling",64,83,20835,16780
12229,"Chocolate Bar",402,497,9255,144381
12230,"Banana Cream Pie",49,94,17064,18004
12233,"Handful of Trail Mix",0,3,274652,0
12234,"Vanilla Bean",177,241,35367,44269
12236,"Black Peppercorn",425,557,18568,86199
12238,"Head of Lettuce",9,16,669491,84275
12241,"Spinach Leaf",209,278,44294,29902
12243,"Sage Leaf",178,212,19828,14405
12244,"Oregano Leaf",214,358,9138,22620
12246,"Parsley Leaf",108,142,9727,45500
12247,"Bay Leaf",17,35,39328,36003
12248,"Thyme Leaf",341,350,7702,57988
12250,"Walnut",11,18,319487,299589
12253,"Strawberry",101,134,124462,37000
12254,"Raspberry",191,263,15621,14979
12255,"Blueberry",62,82,266108,45880
12258,"Cinnamon Stick",11,14,3618206,435386
12260,"Bowl of Simple Chili Base",1076,1474,2697,7634
12261,"Bowl of Cherry Pie Filling",153,282,7339,39754
12262,"Bowl of Grape Pie Filling",100,216,2290,12950
12263,"Ball of Cookie Dough",206,300,5576,6588
12264,"Raspberry Pie",717,1218,933,1534
12267,"Bowl of Roux",16,45,16278,13205
12268,"Bowl of Cream Soup Base",851,1095,4220,6559
12269,"Bowl of Blueberry Pie Filling",6,11,63304,4273
12270,"Bowl of Chocolate Frosting",67,140,11582,5525
12271,"Bottle of Soy Sauce",3,8,185509,2050
12272,"Pile of Divinity Fair Herbs",20,24,87537,19866
12273,"Minotaur Steak",319,454,10614,10558
12275,"Bottle of Sesame Ginger Sauce",355,557,3455,5037
12276,"Pile of Paprika",29,48,158684,12152
12278,"Pile of Simple Chili Seasoning",75,108,68976,11839
12279,"Grilled Mushroom",118,185,5823,14564
12280,"Loaf of Banana Bread",17,29,2167,2037
12281,"Bowl of Mashed Yams",362,765,9458,8605
12282,"Divinity Stuffed Mushroom",6,7,11216,24572
12283,"Grilled Portobello Mushroom",85,93,12547,41442
12284,"Bowl of Spiced Mashed Yams",121,381,1979,3387
12285,"Loaf of Zucchini Bread",3,8,142082,58579
12286,"Bowl of Salsa",291,542,1176,3494
12287,"Bowl of Tasty Wurm Stew",193,390,2745,2132
12288,"Bowl of Avocado Salsa",292,423,622,3436
12289,"Lemon Bar",1,5,699138,3541
12290,"Bowl of Coleslaw",4,6,124264,12790
12291,"Bowl of Sauteed Zucchini with Nutmeg",3,14,31625,19002
12292,"Bowl of Degun Shun Stew",142,735,471,2185
12293,"Bowl of Tomato Soup",48,63,7648,2117
12294,"Bowl of Clam Chowder",64,194,32234,27775
12295,"Bowl of Creamy Portobello Soup",3,6,161142,45464
12296,"Bowl of Tomato Zucchini Soup",381,712,2578,5498
12297,"Bowl of Fancy Creamy Mushroom Soup",10,30,18686,26395
12298,"Bowl of Dilled Clam Chowder",130,198,4256,5667
12299,"Bowl of Meat and Bean Chili",95,264,1566,11262
12300,"Bowl of Simple Bean Chili",1107,1461,1001,25075
12301,"Sage Stuffed Poultry",5,18,11295,15989
12302,"Bowl of Cabbage Stirfry",35,101,5695,2630
12303,"Veggie Burger",0,3,409164,0
12304,"Filet of Sesame Roasted Meat",211,324,4635,9297
12305,"Sesame Roasted Dinner",6,13,51059,20787
12306,"Filet of Rosemary Roasted Meat",179,190,3646,4080
12307,"Pepper Steak Dinner",173,370,1027,1293
12308,"Bowl of Apple Sauce",18,29,17754,26213
12309,"Apple Tart",71,107,9785,11726
12311,"Bowl of Blueberry Apple Compote",1,2,57652,146029
12312,"Strawberry Tart",3,5,69659,50273
12313,"Bowl of Strawberry Apple Compote",1,2,32030,87240
12314,"Chocolate Chip Cookie",2,8,303884,87801
12315,"Caramel",68,95,3657,10553
12316,"Blueberry Pie",17,47,16307,9646
12317,"Caramel Apple",9,17,11791,1096
12318,"Chocolate Cherry",0,3,103980,0
12319,"Cherry Cookie",1,5,157519,245247
12320,"Cherry Pie",0,2,656224,0
12322,"Grape Pie",1,2,249784,5886
12323,"Cherry Almond Bar",53,87,8728,17046
12324,"Bag of Starch",4,9,104932,7040
12327,"Clam",84,102,55325,25227
12329,"Yam",198,259,26943,17999
12330,"Zucchini",149,199,20945,14222
12331,"Chili Pepper",1522,1699,6364,38418
12332,"Head of Cabbage",14,15,286175,40787
12333,"Kale Leaf",93,120,11851,20203
12334,"Portobello Mushroom",9,11,606494,26881
12335,"Rosemary Sprig",230,329,34084,15267
12336,"Dill Sprig",289,345,10187,16196
12341,"Grape",65,94,55330,9722
12342,"Sesame Seed",826,995,7248,15579
12343,"Kastaz Roasted Poultry",505,1051,607,1820
12344,"Blueberry Cookie",6,18,17029,64518
12345,"Strawberry Cookie",5,18,28853,27959
12346,"Veggie Pizza",39,66,23088,25100
12347,"Clam Cake",0,3,232217,0
12348,"Bowl of Beet and Bean Stew",27,39,25650,40446
12349,"Bowl of Savory Spinach and Poultry Soup",6,10,20557,19493
12351,"Orange",133,168,23163,63725
12352,"Griffon Egg Omelet",103,163,15471,52313
12353,"Bowl of Simple Meat Chili",2,7,26401,10695
12354,"Meat Pie",372,545,7818,38724
12355,"Blueberry Tart",8,22,11809,27605
12356,"Chocolate Banana",7,18,28020,33274
12357,"Strawberry Pie",0,2,235930,0
12358,"Spinach Burger",2,4,43392,90781
12359,"Pepper Steak",982,1580,2854,8351
12360,"Sage Stuffed Mushroom",2,7,43268,46477
12361,"Bowl of Bean Salad",51,79,5389,28933
12362,"Bowl of Garlic Spinach Sautee",3,9,24461,70776
12363,"Bowl of Fancy Bean Chili",29,61,17600,120665
12364,"Bowl of Cherry Vanilla Compote",2,3,81921,15169
12365,"Cherry Tart",1,7,106226,5745
12366,"Chocolate Cherry Cake",3,10,43416,41580
12367,"Dilled Poultry Piccata",4,6,17016,14978
12368,"Mushroom Pizza",95,188,3661,8005
12369,"Bowl of Krytan Meatball Dinner",0,2,302497,0
12370,"Stuffed Zucchini",0,3,249261,0
12371,"Spicy Lime Steak",1152,2108,966,2025
12372,"Yam Fritter",12,29,6587,10885
12373,"Loaf of Rosemary Bread",2,3,61368,78947
12374,"Bowl of Kale and Poultry Soup",180,379,3342,1875
12375,"Bowl of Kale Soup",83,125,4279,6014
12376,"Bowl of Zucchini Chili",211,458,4659,3332
12377,"Bowl of Chili and Avocado",1,8,81692,41616
12378,"Bowl of Yam Soup",66,103,3537,7467
12379,"Bowl of Meat and Cabbage Stew",2,10,18795,17014
12380,"Orange Coconut Bar",58,63,6989,9251
12381,"Chocolate Orange",2,3,367308,1239
12382,"Chocolate Mint Cookie",4,8,65994,51290
12383,"Blackberry Cookie",1,3,204224,34761
12384,"Pumpkin Pie",2,12,51090,68209
12385,"Blackberry Pie",2,8,184274,27616
12386,"Bowl of Blackberry Pear Compote",1,10,59182,7004
12387,"Ginger Pear Tart",2,10,78275,57093
12388,"Orange Coconut Cake",0,3,560891,0
12389,"Plate of Citrus Poultry with Almonds",4,6,20516,88801
12390,"Horseradish Burger",12,27,16103,49862
12391,"Fancy Veggie Pizza",193,317,8656,7090
12392,"Bowl of Mushroom Risotto",1250,1645,947,4052
12393,"Plate of Citrus Clove Meat",9,30,51581,98874
12394,"Plate of Coriander Crusted Meat",281,539,3274,3207
12395,"Plate of Roast Meat with Mint Sauce",131,250,1559,16511
12396,"Plate of Coriander Crusted Meat Dinner",6,20,167095,65769
12397,"Bowl of Avocado Stirfry",213,551,2222,3833
12398,"Bowl of Chickpea Salad",3,5,82033,48010
12399,"Chickpea Fritter",20,45,5052,4079
12400,"Slice of Pumpkin Bread",3,9,8574,11724
12401,"Bowl of Pesto Pasta Salad",3,13,19027,38709
12402,"Slice of Spiced Bread",2,6,39349,48535
12403,"Eztlitl Stuffed Mushroom",14,48,18200,22282
12404,"Bowl of Cabbage and Chickpea Salad",134,213,10358,47943
12405,"Bowl of Cauliflower Sautee",4,18,82578,26283
12406,"Bowl of Hummus",31,54,5369,8621
12407,"Bowl of Spiced Meat and Cabbage Stew",50,98,5299,2515
12408,"Bowl of Spiced Veggie Chili",3,12,13896,27766
12409,"Bowl of Spiced Meat Chili",143,241,3298,12893
12410,"Bowl of Pumpkin Bisque",67,108,17346,17571
12411,"Bowl of Cauliflower Soup",789,1372,1068,6690
12412,"Bowl of Chickpea Soup",121,236,4062,2124
12413,"Bowl of Hearty Poultry Soup",8,11,8047,13458
12414,"Bowl of Chickpea and Poultry Soup",244,300,9654,1575
